#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-26T16:00:00Z,42.810099375,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-26T17:00:00Z,42.04481341666667,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-26T18:00:00Z,41.36128751388889,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-26T19:00:00Z,45.64225252777778,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-26T20:00:00Z,46.44978836111111,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-26T21:00:00Z,46.97501625,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-26T22:00:00Z,47.092013916666666,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-26T23:00:00Z,47.37318255555556,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T00:00:00Z,47.56811530555556,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T01:00:00Z,47.82454427777778,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T02:00:00Z,48.12719722222223,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T03:00:00Z,48.23874247222222,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T04:00:00Z,48.168836666666664,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T05:00:00Z,48.033338722222226,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T06:00:00Z,48.650689,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T07:00:00Z,48.80721030555555,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T08:00:00Z,49.07748754166666,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T09:00:00Z,49.38789878075397,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T10:00:00Z,49.8042805,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T11:00:00Z,50.03304030555555,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T12:00:00Z,50.26643880555556,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T13:00:00Z,50.29279046825397,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T14:00:00Z,50.50428602777777,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T15:00:00Z,50.98640944444444,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T16:00:00Z,51.14789505555555,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T17:00:00Z,52.39133802380953,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T18:00:00Z,52.506429,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T19:00:00Z,52.80878363888889,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T20:00:00Z,52.612657472222224,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T21:00:00Z,52.715033527777784,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T22:00:00Z,52.75325527777778,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-27T23:00:00Z,53.031711111111115,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-28T00:00:00Z,53.51581480555556,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-28T01:00:00Z,54.00005809920635,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-28T02:00:00Z,54.17635086111111,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-28T03:00:00Z,54.29131394444445,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-28T04:00:00Z,54.14628295238095,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-28T05:00:00Z,53.62958447222221,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-28T06:00:00Z,53.62383352777778,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-28T07:00:00Z,53.60264377777778,value,humidity,bashful
,,0,2023-07-23T08:39:51.927634447Z,2023-08-22T08:39:51.927634447Z,2023-07-28T08:00:00Z,53.63575383432539,value,humidity,bashful
